network,title,seed,wd,layer_index,layer_name,layer_label,method_name,method_label,wd_value
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,64,features.denseblock3.denselayer13.conv2,f.denseb3.denseL13.c2,ouidecay,OUIDecay,0.41759742651465814
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,65,features.denseblock3.denselayer14.conv1,f.denseb3.denseL14.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,65,features.denseblock3.denselayer14.conv1,f.denseb3.denseL14.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,65,features.denseblock3.denselayer14.conv1,f.denseb3.denseL14.c1,ouidecay,OUIDecay,0.39256729618758096
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,66,features.denseblock3.denselayer14.conv2,f.denseb3.denseL14.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,66,features.denseblock3.denselayer14.conv2,f.denseb3.denseL14.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,66,features.denseblock3.denselayer14.conv2,f.denseb3.denseL14.c2,ouidecay,OUIDecay,0.47637604717037896
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,67,features.denseblock3.denselayer15.conv1,f.denseb3.denseL15.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,67,features.denseblock3.denselayer15.conv1,f.denseb3.denseL15.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,67,features.denseblock3.denselayer15.conv1,f.denseb3.denseL15.c1,ouidecay,OUIDecay,0.3508269758575018
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,68,features.denseblock3.denselayer15.conv2,f.denseb3.denseL15.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,68,features.denseblock3.denselayer15.conv2,f.denseb3.denseL15.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,68,features.denseblock3.denselayer15.conv2,f.denseb3.denseL15.c2,ouidecay,OUIDecay,0.4545801471664634
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,69,features.denseblock3.denselayer16.conv1,f.denseb3.denseL16.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,69,features.denseblock3.denselayer16.conv1,f.denseb3.denseL16.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,69,features.denseblock3.denselayer16.conv1,f.denseb3.denseL16.c1,ouidecay,OUIDecay,0.4184177023212572
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,70,features.denseblock3.denselayer16.conv2,f.denseb3.denseL16.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,70,features.denseblock3.denselayer16.conv2,f.denseb3.denseL16.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,70,features.denseblock3.denselayer16.conv2,f.denseb3.denseL16.c2,ouidecay,OUIDecay,0.44370563361612264
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,71,features.denseblock3.denselayer17.conv1,f.denseb3.denseL17.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,71,features.denseblock3.denselayer17.conv1,f.denseb3.denseL17.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,71,features.denseblock3.denselayer17.conv1,f.denseb3.denseL17.c1,ouidecay,OUIDecay,0.4048831515123741
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,72,features.denseblock3.denselayer17.conv2,f.denseb3.denseL17.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,72,features.denseblock3.denselayer17.conv2,f.denseb3.denseL17.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,72,features.denseblock3.denselayer17.conv2,f.denseb3.denseL17.c2,ouidecay,OUIDecay,0.4587049626510753
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,73,features.denseblock3.denselayer18.conv1,f.denseb3.denseL18.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,73,features.denseblock3.denselayer18.conv1,f.denseb3.denseL18.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,73,features.denseblock3.denselayer18.conv1,f.denseb3.denseL18.c1,ouidecay,OUIDecay,0.39479375909120673
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,74,features.denseblock3.denselayer18.conv2,f.denseb3.denseL18.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,74,features.denseblock3.denselayer18.conv2,f.denseb3.denseL18.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,74,features.denseblock3.denselayer18.conv2,f.denseb3.denseL18.c2,ouidecay,OUIDecay,0.45031471297214876
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,75,features.denseblock3.denselayer19.conv1,f.denseb3.denseL19.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,75,features.denseblock3.denselayer19.conv1,f.denseb3.denseL19.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,75,features.denseblock3.denselayer19.conv1,f.denseb3.denseL19.c1,ouidecay,OUIDecay,0.4173513437726786
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,76,features.denseblock3.denselayer19.conv2,f.denseb3.denseL19.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,76,features.denseblock3.denselayer19.conv2,f.denseb3.denseL19.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,76,features.denseblock3.denselayer19.conv2,f.denseb3.denseL19.c2,ouidecay,OUIDecay,0.48659434007544045
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,77,features.denseblock3.denselayer20.conv1,f.denseb3.denseL20.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,77,features.denseblock3.denselayer20.conv1,f.denseb3.denseL20.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,77,features.denseblock3.denselayer20.conv1,f.denseb3.denseL20.c1,ouidecay,OUIDecay,0.3793139827981032
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,78,features.denseblock3.denselayer20.conv2,f.denseb3.denseL20.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,78,features.denseblock3.denselayer20.conv2,f.denseb3.denseL20.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,78,features.denseblock3.denselayer20.conv2,f.denseb3.denseL20.c2,ouidecay,OUIDecay,0.4999999904004295
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,79,features.denseblock3.denselayer21.conv1,f.denseb3.denseL21.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,79,features.denseblock3.denselayer21.conv1,f.denseb3.denseL21.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,79,features.denseblock3.denselayer21.conv1,f.denseb3.denseL21.c1,ouidecay,OUIDecay,0.41755055361142396
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,80,features.denseblock3.denselayer21.conv2,f.denseb3.denseL21.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,80,features.denseblock3.denselayer21.conv2,f.denseb3.denseL21.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,80,features.denseblock3.denselayer21.conv2,f.denseb3.denseL21.c2,ouidecay,OUIDecay,0.46686084781383086
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,81,features.denseblock3.denselayer22.conv1,f.denseb3.denseL22.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,81,features.denseblock3.denselayer22.conv1,f.denseb3.denseL22.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,81,features.denseblock3.denselayer22.conv1,f.denseb3.denseL22.c1,ouidecay,OUIDecay,0.4166365319983565
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,82,features.denseblock3.denselayer22.conv2,f.denseb3.denseL22.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,82,features.denseblock3.denselayer22.conv2,f.denseb3.denseL22.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,82,features.denseblock3.denselayer22.conv2,f.denseb3.denseL22.c2,ouidecay,OUIDecay,0.4590330729737149
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,83,features.denseblock3.denselayer23.conv1,f.denseb3.denseL23.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,83,features.denseblock3.denselayer23.conv1,f.denseb3.denseL23.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,83,features.denseblock3.denselayer23.conv1,f.denseb3.denseL23.c1,ouidecay,OUIDecay,0.40346524618953883
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,84,features.denseblock3.denselayer23.conv2,f.denseb3.denseL23.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,84,features.denseblock3.denselayer23.conv2,f.denseb3.denseL23.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,84,features.denseblock3.denselayer23.conv2,f.denseb3.denseL23.c2,ouidecay,OUIDecay,0.46137671813542624
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,85,features.denseblock3.denselayer24.conv1,f.denseb3.denseL24.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,85,features.denseblock3.denselayer24.conv1,f.denseb3.denseL24.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,85,features.denseblock3.denselayer24.conv1,f.denseb3.denseL24.c1,ouidecay,OUIDecay,0.3931180528005831
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,86,features.denseblock3.denselayer24.conv2,f.denseb3.denseL24.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,86,features.denseblock3.denselayer24.conv2,f.denseb3.denseL24.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,86,features.denseblock3.denselayer24.conv2,f.denseb3.denseL24.c2,ouidecay,OUIDecay,0.4993906426583844
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,87,features.transition3.conv,f.transition3.c,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,87,features.transition3.conv,f.transition3.c,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,87,features.transition3.conv,f.transition3.c,ouidecay,OUIDecay,0.4517999980933833
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,88,features.denseblock4.denselayer1.conv1,f.denseb4.denseL1.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,88,features.denseblock4.denselayer1.conv1,f.denseb4.denseL1.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,88,features.denseblock4.denselayer1.conv1,f.denseb4.denseL1.c1,ouidecay,OUIDecay,0.3833802071536724
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,89,features.denseblock4.denselayer1.conv2,f.denseb4.denseL1.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,89,features.denseblock4.denselayer1.conv2,f.denseb4.denseL1.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,89,features.denseblock4.denselayer1.conv2,f.denseb4.denseL1.c2,ouidecay,OUIDecay,0.18768583615077433
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,90,features.denseblock4.denselayer2.conv1,f.denseb4.denseL2.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,90,features.denseblock4.denselayer2.conv1,f.denseb4.denseL2.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,90,features.denseblock4.denselayer2.conv1,f.denseb4.denseL2.c1,ouidecay,OUIDecay,0.40057084441482527
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,91,features.denseblock4.denselayer2.conv2,f.denseb4.denseL2.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,91,features.denseblock4.denselayer2.conv2,f.denseb4.denseL2.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,91,features.denseblock4.denselayer2.conv2,f.denseb4.denseL2.c2,ouidecay,OUIDecay,0.25438597745307956
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,92,features.denseblock4.denselayer3.conv1,f.denseb4.denseL3.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,92,features.denseblock4.denselayer3.conv1,f.denseb4.denseL3.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,92,features.denseblock4.denselayer3.conv1,f.denseb4.denseL3.c1,ouidecay,OUIDecay,0.41465615183671045
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,93,features.denseblock4.denselayer3.conv2,f.denseb4.denseL3.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,93,features.denseblock4.denselayer3.conv2,f.denseb4.denseL3.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,93,features.denseblock4.denselayer3.conv2,f.denseb4.denseL3.c2,ouidecay,OUIDecay,0.20549753937978063
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,94,features.denseblock4.denselayer4.conv1,f.denseb4.denseL4.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,94,features.denseblock4.denselayer4.conv1,f.denseb4.denseL4.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,94,features.denseblock4.denselayer4.conv1,f.denseb4.denseL4.c1,ouidecay,OUIDecay,0.3808021974757899
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,95,features.denseblock4.denselayer4.conv2,f.denseb4.denseL4.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,95,features.denseblock4.denselayer4.conv2,f.denseb4.denseL4.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,95,features.denseblock4.denselayer4.conv2,f.denseb4.denseL4.c2,ouidecay,OUIDecay,0.15464043937064426
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,96,features.denseblock4.denselayer5.conv1,f.denseb4.denseL5.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,96,features.denseblock4.denselayer5.conv1,f.denseb4.denseL5.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,96,features.denseblock4.denselayer5.conv1,f.denseb4.denseL5.c1,ouidecay,OUIDecay,0.3422843892430638
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,97,features.denseblock4.denselayer5.conv2,f.denseb4.denseL5.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,97,features.denseblock4.denselayer5.conv2,f.denseb4.denseL5.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,97,features.denseblock4.denselayer5.conv2,f.denseb4.denseL5.c2,ouidecay,OUIDecay,0.2892594174593444
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,98,features.denseblock4.denselayer6.conv1,f.denseb4.denseL6.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,98,features.denseblock4.denselayer6.conv1,f.denseb4.denseL6.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,98,features.denseblock4.denselayer6.conv1,f.denseb4.denseL6.c1,ouidecay,OUIDecay,0.3824661855406051
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,99,features.denseblock4.denselayer6.conv2,f.denseb4.denseL6.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,99,features.denseblock4.denselayer6.conv2,f.denseb4.denseL6.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,99,features.denseblock4.denselayer6.conv2,f.denseb4.denseL6.c2,ouidecay,OUIDecay,0.2157627051880764
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,100,features.denseblock4.denselayer7.conv1,f.denseb4.denseL7.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,100,features.denseblock4.denselayer7.conv1,f.denseb4.denseL7.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,100,features.denseblock4.denselayer7.conv1,f.denseb4.denseL7.c1,ouidecay,OUIDecay,0.35382684166449224
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,101,features.denseblock4.denselayer7.conv2,f.denseb4.denseL7.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,101,features.denseblock4.denselayer7.conv2,f.denseb4.denseL7.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,101,features.denseblock4.denselayer7.conv2,f.denseb4.denseL7.c2,ouidecay,OUIDecay,0.1859046658278737
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,102,features.denseblock4.denselayer8.conv1,f.denseb4.denseL8.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,102,features.denseblock4.denselayer8.conv1,f.denseb4.denseL8.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,102,features.denseblock4.denselayer8.conv1,f.denseb4.denseL8.c1,ouidecay,OUIDecay,0.37227132908716065
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,103,features.denseblock4.denselayer8.conv2,f.denseb4.denseL8.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,103,features.denseblock4.denselayer8.conv2,f.denseb4.denseL8.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,103,features.denseblock4.denselayer8.conv2,f.denseb4.denseL8.c2,ouidecay,OUIDecay,0.2545265961627822
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,104,features.denseblock4.denselayer9.conv1,f.denseb4.denseL9.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,104,features.denseblock4.denselayer9.conv1,f.denseb4.denseL9.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,104,features.denseblock4.denselayer9.conv1,f.denseb4.denseL9.c1,ouidecay,OUIDecay,0.3582446127943181
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,105,features.denseblock4.denselayer9.conv2,f.denseb4.denseL9.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,105,features.denseblock4.denselayer9.conv2,f.denseb4.denseL9.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,105,features.denseblock4.denselayer9.conv2,f.denseb4.denseL9.c2,ouidecay,OUIDecay,0.19115443099010712
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,106,features.denseblock4.denselayer10.conv1,f.denseb4.denseL10.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,106,features.denseblock4.denselayer10.conv1,f.denseb4.denseL10.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,106,features.denseblock4.denselayer10.conv1,f.denseb4.denseL10.c1,ouidecay,OUIDecay,0.36534585763430355
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,107,features.denseblock4.denselayer10.conv2,f.denseb4.denseL10.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,107,features.denseblock4.denselayer10.conv2,f.denseb4.denseL10.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,107,features.denseblock4.denselayer10.conv2,f.denseb4.denseL10.c2,ouidecay,OUIDecay,0.33430427746743674
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,108,features.denseblock4.denselayer11.conv1,f.denseb4.denseL11.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,108,features.denseblock4.denselayer11.conv1,f.denseb4.denseL11.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,108,features.denseblock4.denselayer11.conv1,f.denseb4.denseL11.c1,ouidecay,OUIDecay,0.31862529133558776
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,109,features.denseblock4.denselayer11.conv2,f.denseb4.denseL11.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,109,features.denseblock4.denselayer11.conv2,f.denseb4.denseL11.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,109,features.denseblock4.denselayer11.conv2,f.denseb4.denseL11.c2,ouidecay,OUIDecay,0.19546673808765608
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,110,features.denseblock4.denselayer12.conv1,f.denseb4.denseL12.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,110,features.denseblock4.denselayer12.conv1,f.denseb4.denseL12.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,110,features.denseblock4.denselayer12.conv1,f.denseb4.denseL12.c1,ouidecay,OUIDecay,0.335405790693441
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,111,features.denseblock4.denselayer12.conv2,f.denseb4.denseL12.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,111,features.denseblock4.denselayer12.conv2,f.denseb4.denseL12.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,111,features.denseblock4.denselayer12.conv2,f.denseb4.denseL12.c2,ouidecay,OUIDecay,0.235496197449686
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,112,features.denseblock4.denselayer13.conv1,f.denseb4.denseL13.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,112,features.denseblock4.denselayer13.conv1,f.denseb4.denseL13.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,112,features.denseblock4.denselayer13.conv1,f.denseb4.denseL13.c1,ouidecay,OUIDecay,0.407343978932171
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,113,features.denseblock4.denselayer13.conv2,f.denseb4.denseL13.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,113,features.denseblock4.denselayer13.conv2,f.denseb4.denseL13.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,113,features.denseblock4.denselayer13.conv2,f.denseb4.denseL13.c2,ouidecay,OUIDecay,0.1732021090513982
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,114,features.denseblock4.denselayer14.conv1,f.denseb4.denseL14.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,114,features.denseblock4.denselayer14.conv1,f.denseb4.denseL14.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,114,features.denseblock4.denselayer14.conv1,f.denseb4.denseL14.c1,ouidecay,OUIDecay,0.3714744897321788
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,115,features.denseblock4.denselayer14.conv2,f.denseb4.denseL14.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,115,features.denseblock4.denselayer14.conv2,f.denseb4.denseL14.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,115,features.denseblock4.denselayer14.conv2,f.denseb4.denseL14.c2,ouidecay,OUIDecay,0.24379270132214415
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,116,features.denseblock4.denselayer15.conv1,f.denseb4.denseL15.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,116,features.denseblock4.denselayer15.conv1,f.denseb4.denseL15.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,116,features.denseblock4.denselayer15.conv1,f.denseb4.denseL15.c1,ouidecay,OUIDecay,0.39471173151054684
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,117,features.denseblock4.denselayer15.conv2,f.denseb4.denseL15.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,117,features.denseblock4.denselayer15.conv2,f.denseb4.denseL15.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,117,features.denseblock4.denselayer15.conv2,f.denseb4.denseL15.c2,ouidecay,OUIDecay,0.06666
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,118,features.denseblock4.denselayer16.conv1,f.denseb4.denseL16.c1,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,118,features.denseblock4.denselayer16.conv1,f.denseb4.denseL16.c1,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,118,features.denseblock4.denselayer16.conv1,f.denseb4.denseL16.c1,ouidecay,OUIDecay,0.4009927005439332
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,119,features.denseblock4.denselayer16.conv2,f.denseb4.denseL16.c2,uniform,WD fijo,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,119,features.denseblock4.denselayer16.conv2,f.denseb4.denseL16.c2,adadecay,AdaDecay,0.1
densenet121_cifar100,DenseNet121 + CIFAR100,1,0.1,119,features.denseblock4.denselayer16.conv2,f.denseb4.denseL16.c2,ouidecay,OUIDecay,0.1304071483985488
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,1,features.1.conv.0.0,f.1.c.0.0,uniform,WD fijo,0.0005
mobilenetv2_cifar10,MobileNetV2 + CIFAR10,1,0.0005,1,features.1.conv.0.0,f.1.c.0.0,adadecayg,AdaDecayG,0.0005
